block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_3685,1432,1,LINCOLN CREEK,3724,2301_merged_65269,65216,
a_3509,1378,0,BLAINE,3569,1_merged_65264,63103,
b_3579,1395,1,SAMISH/DOWNTOWN,3625,1_merged_65268,63457,
a_3465,1375,0,LAKEWAY ONLY,3553,2_merged_65267,62989,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61387,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61386,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61385,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61384,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61383,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61382,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61381,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61380,
a_3508,1378,0,BLAINE,3568,1_merged_65264,63100,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61389,
a_3411,1344,0,FAIRHAVEN,3482,3_merged_65266,61388,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62984,
b_3620,1410,1,CORDATA/WCC,3658,2_merged_65271,64293,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62985,
b_3613,1407,0,CORDATA/WCC,3649,3_merged_65270,64150,
a_3463,1375,1,DOWNTOWN,3555,1_merged_65264,62986,
a_3463,1375,1,DOWNTOWN,3555,1_merged_65264,62987,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62980,
b_3592,1402,1,DOWNTOWN,3640,2_merged_65271,63778,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62981,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63943,
a_3434,1354,1,DOWNTOWN,3507,1_merged_65264,61709,
a_3434,1354,1,DOWNTOWN,3507,1_merged_65264,61708,
a_3500,1375,1,DOWNTOWN,3556,1_merged_65264,62982,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63942,
a_3426,1354,0,CORDATA/WCC,3504,1_merged_65264,61703,
a_3424,1354,0,CORDATA/WCC,3505,1_merged_65264,61702,
a_3425,1354,0,CORDATA/WCC,3504,1_merged_65264,61701,
a_3423,1354,0,CORDATA/WCC,3505,1_merged_65264,61700,
a_3434,1354,1,DOWNTOWN,3507,1_merged_65264,61707,
a_3424,1354,0,CORDATA/WCC,3505,1_merged_65264,61706,
a_3404,1354,0,CORDATA/WCC,3504,1_merged_65264,61705,
a_3423,1354,0,CORDATA/WCC,3505,1_merged_65264,61704,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61563,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61562,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61561,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61560,
a_3424,1351,1,DOWNTOWN,3499,1_merged_65264,61567,
a_3404,1351,1,DOWNTOWN,3499,1_merged_65264,61566,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61565,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61564,
b_3590,1402,1,DOWNTOWN,3640,2_merged_65271,63779,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63947,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61569,
a_3425,1351,1,DOWNTOWN,3499,1_merged_65264,61568,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63946,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64643,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63944,
a_3416,1347,0,WWU,3491,1_merged_65264,61417,
a_3416,1347,0,WWU,3491,1_merged_65264,61416,
a_3416,1347,0,WWU,3491,1_merged_65264,61415,
a_3415,1346,1,32ND ST ONLY,3490,2301_merged_65265,61414,
a_3415,1346,1,32ND ST ONLY,3490,2301_merged_65265,61413,
a_3415,1346,1,32ND ST ONLY,3490,2301_merged_65265,61412,
a_3414,1346,0,SHUTTLE,3489,2301_merged_65265,61411,
a_3414,1346,0,SHUTTLE,3489,2301_merged_65265,61410,
b_3643,1426,0,E/N/S,3704,2_merged_65271,65118,
b_3644,1426,0,E/N/S,3704,2_merged_65271,65119,
a_3416,1347,0,WWU,3491,1_merged_65264,61419,
a_3416,1347,0,WWU,3491,1_merged_65264,61418,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63949,
b_3600,1405,1,LINCOLN/DOWNTOWN,3646,3_merged_65270,63948,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64649,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64648,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64645,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64644,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64647,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64646,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64641,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64640,
b_3591,1402,1,DOWNTOWN,3640,2_merged_65271,63774,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64642,
a_3522,1357,1,LINCOLN/DOWNTOWN,3513,1_merged_65264,61899,
a_3524,1357,1,LINCOLN/DOWNTOWN,3513,1_merged_65264,61898,
a_3524,1357,0,WWU/LINCOLN,3512,1_merged_65264,61893,
a_3522,1357,0,WWU/LINCOLN,3512,1_merged_65264,61892,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62620,
a_3522,1357,0,WWU/LINCOLN,3512,1_merged_65264,61890,
a_3522,1357,1,LINCOLN/DOWNTOWN,3513,1_merged_65264,61897,
a_3524,1357,0,WWU/LINCOLN,3512,1_merged_65264,61891,
a_3522,1357,1,LINCOLN/DOWNTOWN,3513,1_merged_65264,61895,
a_3522,1357,0,WWU/LINCOLN,3512,1_merged_65264,61894,
a_3524,1357,1,LINCOLN/DOWNTOWN,3513,1_merged_65264,61896,
b_3628,1415,0,FAIRHAVEN,3668,2_merged_65271,64731,
b_3658,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64886,
b_3658,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64885,
b_3628,1415,0,FAIRHAVEN,3668,2_merged_65271,64732,
b_3656,1419,1,BAKERVIEW SPUR,3677,2_merged_65271,64883,
b_3654,1419,1,BAKERVIEW SPUR,3677,2_merged_65271,64882,
b_3657,1419,1,BAKERVIEW SPUR,3677,2_merged_65271,64881,
b_3656,1419,0,DOWNTOWN,3676,2_merged_65271,64880,
a_3522,1368,0,FAIRHAVEN,3537,1_merged_65264,62623,
b_3628,1415,0,FAIRHAVEN,3668,2_merged_65271,64738,
b_3620,1410,0,LYNDEN,3656,2_merged_65271,64285,
b_3659,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64889,
b_3659,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64888,
b_3568,1402,0,CORDATA/WCC,3638,1_merged_65268,63701,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64468,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64399,
b_3608,1413,0,CORDATA/WCC,3664,1_merged_65268,64398,
b_3586,1402,0,CORDATA/WCC,3638,1_merged_65268,63705,
b_3587,1402,0,CORDATA/WCC,3637,1_merged_65268,63704,
b_3596,1402,0,CORDATA/WCC,3637,1_merged_65268,63707,
b_3596,1402,0,CORDATA/WCC,3637,1_merged_65268,63706,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64461,
b_3603,1413,1,DOWNTOWN,3665,1_merged_65268,64460,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64391,
b_3608,1413,0,CORDATA/WCC,3664,1_merged_65268,64390,
b_3596,1413,0,CORDATA/WCC,3664,1_merged_65268,64397,
b_3607,1413,0,CORDATA/WCC,3664,1_merged_65268,64396,
b_3606,1413,0,CORDATA/WCC,3664,1_merged_65268,64395,
b_3608,1413,0,CORDATA/WCC,3664,1_merged_65268,64394,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61967,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61966,
a_3409,1359,1,DOWNTOWN,3516,2_merged_65267,61965,
a_3409,1359,1,DOWNTOWN,3516,2_merged_65267,61964,
a_3409,1359,1,DOWNTOWN,3516,2_merged_65267,61963,
a_3409,1359,1,DOWNTOWN,3516,2_merged_65267,61962,
a_3409,1359,0,LINCOLN/WWU,3515,2_merged_65267,61961,
a_3409,1359,0,LINCOLN/WWU,3515,2_merged_65267,61960,
b_3568,1399,0,FAIRHAVEN,3631,1_merged_65268,63543,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61969,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61968,
b_3573,1396,0,SAMISH/WWU,3626,2_merged_65271,63512,
b_3604,1413,1,DOWNTOWN,3665,1_merged_65268,64454,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64089,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64088,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64087,
b_3607,1407,1,DOWNTOWN,3650,1_merged_65268,64086,
b_3596,1407,1,DOWNTOWN,3650,1_merged_65268,64085,
b_3608,1407,1,DOWNTOWN,3650,1_merged_65268,64084,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64083,
b_3607,1407,1,DOWNTOWN,3650,1_merged_65268,64082,
b_3596,1407,1,DOWNTOWN,3650,1_merged_65268,64081,
b_3608,1407,1,DOWNTOWN,3650,1_merged_65268,64080,
a_3453,1366,0,CORDATA/WCC,3533,3_merged_65266,62544,
a_3452,1366,0,CORDATA/WCC,3533,3_merged_65266,62545,
a_3453,1366,0,CORDATA/WCC,3533,3_merged_65266,62546,
a_3452,1366,0,CORDATA/WCC,3533,3_merged_65266,62547,
a_3453,1366,0,CORDATA/WCC,3533,3_merged_65266,62540,
a_3452,1366,0,CORDATA/WCC,3533,3_merged_65266,62541,
a_3453,1366,0,CORDATA/WCC,3533,3_merged_65266,62542,
a_3452,1366,0,CORDATA/WCC,3533,3_merged_65266,62543,
b_3611,1407,1,DOWNTOWN,3650,2_merged_65271,64130,
b_3569,1403,1,DOWNTOWN,3642,1_merged_65268,63838,
a_3453,1366,0,CORDATA/WCC,3533,3_merged_65266,62548,
a_3452,1366,0,CORDATA/WCC,3533,3_merged_65266,62549,
b_3619,1410,0,LYNDEN,3656,1_merged_65268,64269,
b_3619,1410,0,LYNDEN,3656,1_merged_65268,64268,
b_3596,1407,1,DOWNTOWN,3650,1_merged_65268,64065,
b_3608,1407,1,DOWNTOWN,3650,1_merged_65268,64064,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64067,
b_3607,1407,1,DOWNTOWN,3650,1_merged_65268,64066,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63019,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63018,
b_3606,1407,1,DOWNTOWN,3650,1_merged_65268,64063,
b_3607,1407,1,DOWNTOWN,3650,1_merged_65268,64062,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63015,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63014,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63017,
a_3466,1375,0,LAKEWAY ONLY,3553,3_merged_65266,63016,
a_3501,1375,1,DOWNTOWN,3556,2_merged_65267,63011,
a_3501,1375,1,DOWNTOWN,3556,2_merged_65267,63010,
a_3501,1375,1,DOWNTOWN,3556,2_merged_65267,63013,
a_3501,1375,1,DOWNTOWN,3556,2_merged_65267,63012,
b_3659,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64887,
b_3685,1434,0,WWU,3727,2301_merged_65269,65236,
b_3628,1415,0,FAIRHAVEN,3668,2_merged_65271,64733,
a_3435,1374,1,DOWNTOWN,3551,2_merged_65267,62948,
a_3435,1374,1,DOWNTOWN,3551,2_merged_65267,62949,
b_3580,1396,0,SAMISH/WWU,3626,1_merged_65268,63493,
b_3658,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64884,
b_3580,1396,1,DOWNTOWN,3627,1_merged_65268,63495,
b_3581,1396,0,SAMISH/WWU,3626,1_merged_65268,63494,
b_3580,1396,1,DOWNTOWN,3627,1_merged_65268,63497,
b_3581,1396,1,DOWNTOWN,3627,1_merged_65268,63496,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62940,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62941,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62942,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62943,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62944,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62945,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62946,
a_3435,1374,0,SUDDEN VALLEY,3549,2_merged_65267,62947,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62720,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62721,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62722,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62723,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62724,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62725,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62726,
a_3464,1368,1,DOWNTOWN,3538,1_merged_65264,62727,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62728,
a_3463,1368,1,DOWNTOWN,3538,1_merged_65264,62729,
b_3685,1434,0,WWU,3727,2301_merged_65269,65230,
b_3628,1415,0,FAIRHAVEN,3668,2_merged_65271,64739,
b_3665,1422,1,DOWNTOWN,3686,2_merged_65271,65001,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64632,
a_3488,1380,0,KENDALL,3580,1_merged_65264,63129,
a_3413,1380,0,KENDALL,3580,1_merged_65264,63128,
a_3481,1379,0,E/N/S,3573,2_merged_65267,63121,
a_3480,1379,0,E/N/S,3573,2_merged_65267,63120,
a_3481,1379,1,CORDATA/WCC,3575,2_merged_65267,63123,
a_3480,1379,1,CORDATA/WCC,3575,2_merged_65267,63122,
a_3511,1380,0,KENDALL,3578,1_merged_65264,63125,
a_3482,1379,1,CORDATA/WCC,3575,2_merged_65267,63124,
a_3483,1380,0,KENDALL,3580,1_merged_65264,63127,
a_3486,1380,0,KENDALL,3580,1_merged_65264,63126,
a_3522,1370,0,YEW ST PM,3541,1_merged_65264,62834,
a_3521,1370,0,YEW ST PM,3541,1_merged_65264,62835,
a_3522,1370,0,YEW ST PM,3541,1_merged_65264,62836,
a_3521,1370,0,YEW ST PM,3541,1_merged_65264,62837,
a_3469,1369,1,YEW ST AM,3540,2_merged_65267,62830,
a_3521,1370,0,YEW ST PM,3541,1_merged_65264,62831,
a_3522,1370,0,YEW ST PM,3541,1_merged_65264,62832,
a_3521,1370,0,YEW ST PM,3541,1_merged_65264,62833,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64637,
a_3521,1370,1,YEW ST PM,3542,1_merged_65264,62838,
a_3522,1370,1,YEW ST PM,3542,1_merged_65264,62839,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,64010,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,64011,
b_3584,1402,0,CORDATA/WCC,3638,1_merged_65268,63703,
b_3604,1407,0,CORDATA/WCC,3649,1_merged_65268,64013,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62618,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62619,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62614,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62615,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62616,
a_3462,1367,1,MAPLEWOOD/DOWNTOWN,3536,2_merged_65267,62617,
a_3462,1367,0,HOSPITAL/CORDATA,3535,2_merged_65267,62610,
a_3462,1367,0,HOSPITAL/CORDATA,3535,2_merged_65267,62611,
a_3462,1367,0,HOSPITAL/CORDATA,3535,2_merged_65267,62612,
a_3462,1367,0,HOSPITAL/CORDATA,3535,2_merged_65267,62613,
a_3519,1387,0,WWU,3597,2301_merged_65265,63235,
a_3519,1387,0,WWU,3597,2301_merged_65265,63234,
a_3519,1387,0,WWU,3597,2301_merged_65265,63237,
a_3519,1387,0,WWU,3597,2301_merged_65265,63236,
a_3519,1387,0,WWU,3597,2301_merged_65265,63231,
a_3519,1387,0,WWU,3597,2301_merged_65265,63230,
a_3519,1387,0,WWU,3597,2301_merged_65265,63233,
a_3519,1387,0,WWU,3597,2301_merged_65265,63232,
b_3616,1413,0,CORDATA/WCC,3664,3_merged_65270,64541,
a_3519,1387,0,WWU,3597,2301_merged_65265,63239,
a_3519,1387,0,WWU,3597,2301_merged_65265,63238,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,64018,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,64019,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64463,
b_3604,1413,1,DOWNTOWN,3665,1_merged_65268,64462,
b_3605,1413,1,DOWNTOWN,3665,1_merged_65268,64465,
b_3603,1413,1,DOWNTOWN,3665,1_merged_65268,64464,
b_3580,1403,0,LINCOLN CREEK,3641,1_merged_65268,63824,
b_3615,1413,0,CORDATA/WCC,3664,3_merged_65270,64548,
a_3502,1376,0,SQUALICUM H.S.,3557,2_merged_65267,63067,
a_3444,1360,1,DOWNTOWN,3518,1_merged_65264,62058,
a_3537,1360,1,DOWNTOWN,3518,1_merged_65264,62059,
b_3609,1413,1,DOWNTOWN,3665,2_merged_65271,64517,
a_3538,1360,1,DOWNTOWN,3518,1_merged_65264,62052,
a_3434,1360,1,DOWNTOWN,3518,1_merged_65264,62053,
a_3444,1360,1,DOWNTOWN,3518,1_merged_65264,62050,
a_3537,1360,1,DOWNTOWN,3518,1_merged_65264,62051,
a_3538,1360,1,DOWNTOWN,3518,1_merged_65264,62056,
a_3434,1360,1,DOWNTOWN,3518,1_merged_65264,62057,
a_3444,1360,1,DOWNTOWN,3518,1_merged_65264,62054,
a_3537,1360,1,DOWNTOWN,3518,1_merged_65264,62055,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64638,
b_3586,1399,0,FAIRHAVEN,3631,1_merged_65268,63541,
b_3620,1410,0,LYNDEN,3655,2_merged_65271,64284,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64639,
b_3569,1403,0,LINCOLN CREEK,3641,1_merged_65268,63819,
b_3667,1423,1,DOWNTOWN,3689,2_merged_65271,65078,
a_3430,1351,1,DOWNTOWN,3499,2_merged_65267,61628,
a_3431,1351,1,DOWNTOWN,3499,2_merged_65267,61629,
b_3593,1399,1,DOWNTOWN,3632,3_merged_65270,63665,
b_3620,1410,0,LYNDEN,3656,2_merged_65271,64287,
a_3428,1351,1,DOWNTOWN,3499,2_merged_65267,61620,
a_3429,1351,1,DOWNTOWN,3499,2_merged_65267,61621,
a_3430,1351,1,DOWNTOWN,3499,2_merged_65267,61622,
a_3428,1351,1,DOWNTOWN,3499,2_merged_65267,61623,
a_3429,1351,1,DOWNTOWN,3499,2_merged_65267,61624,
a_3430,1351,1,DOWNTOWN,3499,2_merged_65267,61625,
a_3428,1351,1,DOWNTOWN,3499,2_merged_65267,61626,
a_3429,1351,1,DOWNTOWN,3499,2_merged_65267,61627,
b_3581,1403,0,LINCOLN CREEK,3641,1_merged_65268,63818,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61390,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61391,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61392,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61393,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61394,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61395,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61396,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61397,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61398,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61399,
b_3667,1423,0,SQUALICUM H.S.,3688,2_merged_65271,65070,
b_3603,1407,0,CORDATA/WCC,3649,1_merged_65268,64029,
b_3611,1413,0,CORDATA/WCC,3664,2_merged_65271,64490,
b_3612,1413,0,CORDATA/WCC,3664,2_merged_65271,64491,
a_3423,1354,1,DOWNTOWN,3507,1_merged_65264,61714,
a_3426,1354,1,DOWNTOWN,3506,1_merged_65264,61715,
a_3424,1354,1,DOWNTOWN,3507,1_merged_65264,61716,
a_3404,1354,1,DOWNTOWN,3506,1_merged_65264,61717,
a_3423,1354,1,DOWNTOWN,3507,1_merged_65264,61710,
a_3404,1354,1,DOWNTOWN,3506,1_merged_65264,61711,
a_3424,1354,1,DOWNTOWN,3507,1_merged_65264,61712,
a_3425,1354,1,DOWNTOWN,3506,1_merged_65264,61713,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64759,
a_3423,1354,1,DOWNTOWN,3507,1_merged_65264,61718,
a_3425,1354,1,DOWNTOWN,3506,1_merged_65264,61719,
b_3667,1423,0,SQUALICUM H.S.,3688,2_merged_65271,65068,
a_3404,1351,1,DOWNTOWN,3499,1_merged_65264,61578,
a_3424,1351,1,DOWNTOWN,3499,1_merged_65264,61579,
b_3628,1415,1,DOWNTOWN,3669,2_merged_65271,64758,
a_3425,1351,1,DOWNTOWN,3499,1_merged_65264,61574,
a_3424,1351,1,DOWNTOWN,3499,1_merged_65264,61575,
a_3426,1351,1,DOWNTOWN,3499,1_merged_65264,61576,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61577,
a_3426,1351,1,DOWNTOWN,3499,1_merged_65264,61570,
a_3424,1351,1,DOWNTOWN,3499,1_merged_65264,61571,
a_3404,1351,1,DOWNTOWN,3499,1_merged_65264,61572,
a_3423,1351,1,DOWNTOWN,3499,1_merged_65264,61573,
b_3620,1410,0,LYNDEN,3655,2_merged_65271,64283,
b_3598,1402,1,DOWNTOWN,3639,3_merged_65270,63800,
b_3597,1421,1,DOWNTOWN,3681,2_merged_65271,64948,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61400,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61401,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61402,
a_3411,1344,1,DOWNTOWN,3484,3_merged_65266,61403,
b_3651,1427,0,KENDALL,3708,1_merged_65268,65129,
b_3648,1427,0,KENDALL,3708,1_merged_65268,65128,
b_3653,1427,0,KENDALL,3708,1_merged_65268,65127,
a_3414,1346,0,SHUTTLE,3489,2301_merged_65265,61409,
b_3649,1427,0,KENDALL,3709,1_merged_65268,65125,
b_3652,1427,0,KENDALL,3711,1_merged_65268,65124,
b_3644,1426,1,CORDATA/WCC,3707,2_merged_65271,65123,
b_3643,1426,1,CORDATA/WCC,3707,2_merged_65271,65122,
b_3645,1426,1,CORDATA/WCC,3707,2_merged_65271,65121,
b_3645,1426,0,E/N/S,3705,2_merged_65271,65120,
b_3684,1434,1,LINCOLN CREEK,3729,2301_merged_65269,65255,
b_3684,1434,1,LINCOLN CREEK,3729,2301_merged_65269,65254,
a_3522,1357,0,WWU/LINCOLN,3512,1_merged_65264,61886,
a_3524,1357,0,WWU/LINCOLN,3512,1_merged_65264,61887,
b_3684,1434,1,LINCOLN CREEK,3729,2301_merged_65269,65251,
b_3684,1434,1,LINCOLN CREEK,3729,2301_merged_65269,65250,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64658,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64659,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64656,
b_3585,1399,0,FAIRHAVEN,3631,1_merged_65268,63550,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64654,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64655,
a_3522,1357,0,WWU/LINCOLN,3512,1_merged_65264,61888,
a_3524,1357,0,WWU/LINCOLN,3512,1_merged_65264,61889,
b_3626,1415,0,FAIRHAVEN,3668,1_merged_65268,64650,
b_3627,1415,0,FAIRHAVEN,3668,1_merged_65268,64651,
b_3581,1415,1,DOWNTOWN,3669,1_merged_65268,64727,
b_3611,1407,1,DOWNTOWN,3650,2_merged_65271,64128,
b_3602,1407,0,CORDATA/WCC,3649,1_merged_65268,64028,
b_3612,1407,1,DOWNTOWN,3650,2_merged_65271,64129,
b_3659,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64890,
b_3660,1420,0,GOOSEBERRY PT,3678,1_merged_65268,64891,
b_3658,1420,1,DOWNTOWN,3679,1_merged_65268,64892,
b_3658,1420,1,DOWNTOWN,3679,1_merged_65268,64893,
b_3658,1420,1,DOWNTOWN,3679,1_merged_65268,64894,
b_3659,1420,1,DOWNTOWN,3679,1_merged_65268,64895,
b_3659,1420,1,DOWNTOWN,3679,1_merged_65268,64896,
b_3659,1420,1,DOWNTOWN,3679,1_merged_65268,64897,
b_3659,1420,1,DOWNTOWN,3679,1_merged_65268,64898,
b_3660,1420,1,DOWNTOWN,3679,1_merged_65268,64899,
b_3581,1415,1,DOWNTOWN,3669,1_merged_65268,64728,
b_3581,1415,1,DOWNTOWN,3669,1_merged_65268,64729,
b_3586,1402,1,DOWNTOWN,3640,1_merged_65268,63712,
b_3581,1403,1,DOWNTOWN,3642,1_merged_65268,63833,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64478,
b_3603,1413,1,DOWNTOWN,3665,1_merged_65268,64479,
b_3584,1402,1,DOWNTOWN,3640,1_merged_65268,63716,
b_3587,1402,1,DOWNTOWN,3639,1_merged_65268,63717,
b_3585,1399,1,DOWNTOWN,3632,1_merged_65268,63581,
b_3619,1410,0,LYNDEN,3655,1_merged_65268,64266,
b_3604,1413,1,DOWNTOWN,3665,1_merged_65268,64472,
b_3602,1413,1,DOWNTOWN,3665,1_merged_65268,64473,
b_3605,1413,1,DOWNTOWN,3665,1_merged_65268,64470,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64471,
b_3601,1413,1,DOWNTOWN,3665,1_merged_65268,64476,
b_3604,1413,1,DOWNTOWN,3665,1_merged_65268,64477,
b_3603,1413,1,DOWNTOWN,3665,1_merged_65268,64474,
b_3605,1413,1,DOWNTOWN,3665,1_merged_65268,64475,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61970,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61971,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61972,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61973,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61974,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61975,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61976,
a_3438,1359,0,LINCOLN/WWU,3515,3_merged_65266,61977,
a_3438,1359,1,DOWNTOWN,3516,3_merged_65266,61978,
a_3438,1359,1,DOWNTOWN,3516,3_merged_65266,61979,
b_3617,1409,0,BELLINGHAM/WWU,3653,1_merged_65268,64262,
b_3580,1403,1,DOWNTOWN,3642,1_merged_65268,63835,
a_3540,1366,1,DOWNTOWN,3534,1_merged_65264,62479,
